PathFileType	4	(X/Y/Z)	kinectCoordinates
DataRate	CameraRate	NumFrames	NumMarkers	Units	OrigDataRate	OrigDataStartFrame	OrigNumFrames
30.00	30.00	66	25	mm	30.00	1	1
Frame#	Time	SpineBase			SpineMid			Neck			Head			ShoulderLeft			ElbowLeft			WristLeft			HandLeft			ShoulderRight			ElbowRight			WristRight			HandRight			HipLeft			KneeLeft			AnkleLeft			FootLeft			HipRigth			KneeRight			AnkleRight			FootRight			SpineShoulder			HandTipLeft			ThumbLeft			HandTipRight			ThumbRight
		X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3	X4	Y4	Z4	X5	Y5	Z5	X6	Y6	Z6	X7	Y7	Z7	X8	Y8	Z8	X9	Y9	Z9	X10	Y10	Z10	X11	Y11	Z11	X12	Y12	Z12	X13	Y13	Z13	X14	Y14	Z14	X15	Y15	Z15	X16	Y16	Z16	X17	Y17	Z17	X18	Y18	Z18	X19	Y19	Z19	X20	Y20	Z20	X21	Y21	Z21	X22	Y22	Z22	X23	Y23	Z23	X24	Y24	Z24	X25	Y25	Z25	

32	1.03	0	0	0	25.2017	295.8768	-11.542	58.5967	582.7634	-16.7736	89.4269	710.4378	4.729	142.8554	467.1243	-182.215	252.847	489.8601	-386.5598	363.2764	531.0699	-555.9451	390.9692	533.4485	-594.8745	-55.2826	479.7301	174.1239	-191.0801	436.3053	371.4169	-236.7361	496.8457	568.6663	-255.2785	468.0608	628.8269	72.1387	-8.5334	-46.4297	43.01	-345.0737	-84.5163	4.1053	-709.7789	-134.0748	75.3693	-797.8161	-112.7492	-14.2482	2.2544	87.6824	-57.2634	-341.713	108.4962	-108.0118	-701.3515	110.7875	-53.8791	-786.7676	172.9166	48.5885	512.4158	-16.7169	422.8609	533.9101	-672.2953	389.9768	528.3998	-605.3765	-284.5484	451.5823	670.4328	-220.743	450.2967	637.8771
33	1.07	0	0	0	26.1741	294.6813	-11.3134	60.179	580.445	-16.2985	90.8125	707.5963	5.4768	146.4412	471.2473	-182.7239	253.0841	510.7802	-378.8305	361.202	594.8351	-532.9222	391.1169	604.4026	-581.3833	-52.5738	476.9372	171.9608	-184.8551	483.5898	384.1921	-233.3528	561.8164	573.5987	-240.3127	550.1573	593.0162	72.6764	-7.9961	-46.1899	44.0469	-346.594	-84.2354	4.9371	-712.2353	-133.8929	76.4536	-801.2418	-112.4649	-14.7339	1.6258	87.4803	-56.1009	-342.5681	108.8852	-107.0379	-703.9312	111.1122	-52.8486	-789.7612	173.1242	50.052	510.3421	-16.2975	425.0656	616.9796	-657.6737	359.4348	581.9177	-561.7237	-269.1397	538.4122	669.7496	-225.0498	523.8548	645.0583
34	1.1	0	0	0	27.1468	291.6038	-10.7422	62.0616	575.3328	-15.0302	92.2235	701.8481	6.1447	149.1367	472.5974	-183.6324	254.362	549.5686	-378.7489	362.1021	644.2995	-526.6668	395.1155	672.8728	-592.7411	-53.9617	478.1025	177.8678	-178.0547	510.7587	385.031	-229.5448	612.2831	561.0204	-257.1976	614.0265	631.1772	72.7801	-7.6287	-45.8567	44.4875	-352.2374	-85.0533	5.0942	-718.047	-134.0112	76.5683	-807.3144	-112.9629	-14.8488	0.8581	87.1624	-55.6901	-347.3462	108.3716	-106.8455	-709.8586	110.709	-52.6229	-795.7406	172.725	51.6586	505.683	-15.2737	416.3299	697.2153	-669.2032	380.9779	664.3838	-619.8165	-298.5371	617.7414	683.4586	-229.0428	589.2927	649.6697
35	1.13	0	0	0	26.9013	289.4569	-9.9783	61.8614	570.5763	-13.7985	92.4452	696.0321	7.3843	150.0737	478.9212	-183.2208	251.5908	564.0762	-377.7337	351.1019	681.0755	-514.5966	383.6067	720.6032	-578.3088	-56.0184	478.9642	181.1125	-180.2636	553.3539	389.5563	-233.5788	657.802	562.85	-234.9163	656.3002	574.8856	72.7684	-7.5054	-45.6206	45.1349	-357.5739	-84.1337	4.4449	-726.7763	-134.2551	76.3233	-813.32	-112.1645	-14.8838	0.4589	86.9557	-55.834	-352.9075	109.3084	-107.0304	-715.8035	111.5447	-52.7697	-801.6533	173.6349	51.4572	501.5126	-14.0861	401.1693	745.406	-647.4631	375.8812	708.5483	-601.2969	-263.4891	674.7114	649.0286	-202.9107	630.511	628.0909
36	1.17	0	0	0	26.8467	287.4153	-9.9501	61.6875	566.4479	-13.7841	93.0666	690.9838	8.1836	151.7337	483.6244	-181.5722	246.78	572.6887	-368.986	343.2726	697.784	-500.6079	376.4916	747.1997	-561.3372	-56.93	477.7267	181.7958	-177.3661	561.5418	386.8321	-227.7078	676.0251	554.292	-235.6472	695.8419	576.4397	72.8303	-6.9494	-45.4242	44.6251	-361.667	-84.6717	3.7712	-731.2282	-134.8067	75.5981	-818.4306	-112.7965	-14.9663	-0.2512	86.7653	-55.811	-357.0057	108.6665	-107.476	-720.6053	111.0247	-53.2244	-806.829	173.2573	51.3465	497.8656	-14.0377	388.095	770.8886	-642.668	360.7566	720.8944	-563.889	-278.4236	740.214	640.5724	-224.8586	689.1774	623.9996
37	1.2	0	0	0	26.4542	284.8164	-9.392	61.1195	561.9823	-12.8695	92.5134	686.2712	8.6189	151.6057	487.9402	-179.8822	241.0631	580.8636	-364.1059	337.7753	723.2081	-514.9048	364.2722	763.6997	-553.566	-58.8503	478.0792	182.4947	-177.6426	577.2889	385.3272	-221.9961	706.6104	543.0041	-256.247	742.01	599.2409	73.0665	-6.6977	-45.6784	43.8986	-366.1558	-84.8798	2.856	-736.8384	-135.4128	74.7509	-823.6216	-113.0451	-15.2153	-0.6691	86.9934	-56.0248	-360.4183	108.0693	-108.3606	-725.4675	110.7938	-54.113	-811.8407	173.096	50.8079	493.7953	-13.2322	384.2397	815.8507	-629.167	350.7385	761.5226	-588.199	-302.827	776.458	648.9584	-237.4246	729.3202	627.5687
38	1.23	0	0	0	26.4184	284.5671	-9.0483	61.0667	560.9339	-12.1166	92.7494	684.3836	9.6944	151.6968	488.6115	-178.938	240.3486	586.768	-359.6728	337.142	723.7514	-514.3121	361.1657	763.702	-544.287	-59.0073	478.5116	182.3222	-176.3814	583.3962	383.6399	-220.7038	715.927	538.3893	-255.7477	758.7547	593.9679	73.2159	-6.5315	-45.4768	43.8624	-367.0866	-85.2331	2.532	-738.4802	-135.8116	74.3938	-825.5137	-113.4117	-15.3541	-0.8792	86.8111	-56.2871	-361.9716	107.2619	-108.3399	-727.5544	110.5141	-54.399	-813.5288	172.6934	50.7696	493.002	-12.5769	378.1491	798.5559	-618.8182	347.6647	751.969	-571.7893	-310.8346	796.0515	646.8089	-223.8032	739.9482	612.8078
39	1.27	0	0	0	26.5239	284.3837	-8.5052	61.3813	560.2474	-10.5048	93.2844	683.1893	10.6665	151.8731	488.8365	-178.2869	241.2419	589.8362	-361.2929	337.0049	722.8529	-514.6203	356.17	752.683	-551.251	-59.4313	478.7506	182.5472	-176.3449	585.2212	381.8218	-221.2237	716.6494	537.3338	-252.6466	753.5199	591.4854	73.3647	-6.6094	-45.5407	44.9235	-366.2482	-84.9474	2.5325	-739.4356	-135.8944	74.3863	-826.5396	-113.4621	-15.5203	-0.8239	86.8729	-56.1906	-362.8453	106.9362	-108.6431	-728.0897	110.1852	-54.4558	-814.0996	172.066	51.0266	492.5252	-11.3086	373.1813	783.7552	-620.9238	345.4675	742.9261	-582.1898	-311.9403	795.5248	643.7455	-228.0986	744.9724	617.6734
40	1.3	0	0	0	26.4202	284.2483	-8.1277	61.2498	559.7856	-9.5149	93.0565	682.5408	11.8406	151.7754	488.6663	-177.4087	241.0072	586.1626	-362.5049	334.8381	706.3881	-514.0473	357.0367	724.3449	-558.114	-59.648	478.583	182.9751	-177.3011	584.7133	382.0071	-222.4726	714.9684	538.432	-254.0052	734.448	598.5142	73.5118	-6.406	-45.4862	44.9233	-366.1483	-84.9926	1.956	-738.3548	-135.8967	73.846	-827.2074	-113.4925	-15.6532	-1.0252	86.836	-56.363	-362.9761	106.6369	-108.5185	-728.434	109.9856	-54.8787	-814.5319	172.1873	50.9072	492.194	-10.5017	366.1822	762.5964	-636.6784	358.1561	719.0454	-591.1674	-290.8246	767.0891	650.2513	-222.4589	725.1141	616.9379
41	1.33	0	0	0	26.5163	284.3352	-8.0431	61.4767	559.7773	-9.2989	93.1949	682.3749	13.1122	152.4511	484.2165	-174.8959	241.6479	569.5871	-368.3173	338.0286	680.0117	-524.1111	361.0675	683.3967	-576.9418	-60.004	478.6429	183.0985	-181.0166	577.6166	384.0734	-234.9468	681.284	557.3527	-237.485	676.2552	559.5984	73.5472	-6.5158	-45.4238	44.9761	-366.0795	-85.3544	2.2244	-738.0174	-136.0571	73.8621	-827.2043	-113.822	-15.6842	-0.9389	86.795	-56.151	-362.8811	106.2742	-108.5149	-728.4388	109.6538	-54.8166	-814.5054	171.7973	51.106	492.2378	-10.3051	379.3226	719.313	-669.2431	356.4673	683.089	-589.9211	-267.3492	705.8432	633.4862	-194.171	685.7825	597.4526
42	1.37	0	0	0	26.783	284.7304	-7.7154	62.1354	560.0229	-8.2707	93.5396	682.8589	14.7711	153.0447	479.1046	-172.6521	247.6307	537.5247	-382.457	352.2132	614.4121	-541.923	378.3316	631.314	-614.385	-61.1103	478.2208	184.2747	-191.9022	536.1063	386.8273	-234.8149	636.0784	566.2687	-258.4021	641.9365	603.9346	73.7462	-6.5164	-45.3803	45.145	-365.111	-85.5633	2.5516	-736.9875	-135.7297	75.5541	-826.2024	-113.0498	-15.9185	-0.983	86.7358	-56.045	-362.1894	106.2653	-108.2482	-727.7303	109.6421	-54.5169	-813.2588	171.6352	51.6422	492.5564	-9.4934	399.1982	654.735	-669.1119	380.8418	663.3695	-637.9209	-281.7967	662.2791	660.8108	-220.8132	639.2619	630.0127
43	1.4	0	0	0	27.2517	287.071	-7.4246	62.9495	563.315	-7.7045	93.9623	686.7839	15.9221	151.7939	475.3919	-171.9463	247.5758	503.128	-387.3023	352.9828	553.6278	-556.6459	380.0099	555.5971	-619.8341	-59.522	476.1498	180.3449	-194.0862	489.0876	371.3567	-233.852	581.0735	556.4236	-240.9948	567.159	547.8091	74.2812	-6.6569	-45.4404	45.1369	-361.2721	-86.3208	2.6846	-732.8424	-136.3788	75.6592	-822.057	-113.5616	-16.4167	-0.7884	86.7817	-56.2997	-358.9989	105.0751	-108.2363	-723.4794	109.0757	-54.3681	-809.1692	171.1397	52.3731	495.6915	-8.9967	401.6972	569.1758	-697.8145	362.3864	577.0792	-601.6957	-262.8987	580.2191	631.693	-213.5476	575.3856	595.0621
44	1.43	0	0	0	26.7737	289.3122	-6.4545	62.2758	566.5561	-6.4572	93.0204	689.9281	18.0584	150.0095	474.0545	-170.7215	244.5431	453.5929	-386.9876	354.0807	467.3053	-561.405	376.515	466.2974	-609.5963	-62.9918	476.7038	182.8237	-202.0024	456.8873	371.7101	-255.0562	517.2708	566.384	-279.0221	507.1353	607.6022	74.6466	-6.5929	-45.1038	44.3538	-358.0668	-85.3377	1.9615	-729.4694	-135.4218	73.8667	-818.8855	-113.5445	-16.7956	-0.7872	86.4473	-57.4454	-355.7432	105.8281	-109.0267	-720.3659	110.1242	-55.0546	-805.7359	172.1652	51.7324	498.8029	-7.7786	411.9421	462.9799	-682.6056	367.2984	455.5157	-657.3672	-305.6347	507.08	670.8303	-254.1146	501.2446	632.8823
45	1.47	0	0	0	26.7574	291.7695	-6.2155	62.1354	570.7279	-6.1723	92.7951	694.3549	19.2958	148.5427	469.3318	-168.7772	232.6835	401.4228	-369.1837	341.1198	379.4549	-544.176	356.5575	375.3889	-584.6625	-65.0988	477.8911	183.3173	-201.9266	420.6668	371.858	-268.8683	441.139	570.5955	-288.3624	423.7516	602.6135	75.0366	-7.171	-44.8917	44.0646	-353.5661	-85.5509	1.7908	-725.5929	-135.7629	73.9039	-814.1194	-113.3867	-17.133	-0.0819	86.2681	-57.7607	-351.0121	105.6904	-109.524	-715.7289	109.8246	-55.5982	-801.5091	171.9265	51.6326	502.6716	-7.4736	378.7967	356.9963	-632.5448	338.6414	407.1247	-584.772	-294.4331	418.727	622.6641	-256.0483	418.7149	615.0426
46	1.5	0	0	0	27.2923	294.3501	-5.2867	62.9102	575.0215	-4.7283	93.5783	698.9959	21.2787	146.5413	467.8798	-166.708	220.359	349.3786	-361.1925	324.4766	283.6035	-528.6175	342.1407	279.0278	-562.7434	-65.3929	478.768	183.1911	-196.706	370.909	345.0921	-264.738	362.2114	544.8983	-276.6714	345.9543	565.512	75.1024	-7.165	-45.0202	44.4352	-348.9136	-85.1373	2.1917	-720.6149	-135.1171	74.4155	-809.2988	-112.7361	-17.2068	0.1204	86.4005	-57.8543	-347.521	106.2874	-109.1052	-710.8465	110.2937	-55.1628	-796.5384	172.4583	52.36	506.657	-6.1494	404.2478	253.5773	-580.1259	343.531	285.3802	-596.2439	-303.8482	319.4138	623.561	-234.3918	346.2509	583.5322
47	1.53	0	0	0	27.1191	295.8373	-4.5065	62.6829	578.2494	-3.3797	93.3082	702.9029	22.4134	144.0031	464.1105	-162.1829	204.9741	304.1854	-339.6944	296.1421	201.8407	-496.4566	299.7506	204.9066	-503.9271	-65.2647	478.8083	182.7421	-186.3967	324.1981	319.8656	-278.6103	273.3902	501.8825	-272.8715	258.1833	534.2708	75.1188	-7.3646	-45.0646	44.2427	-346.8959	-86.3575	1.6975	-715.6641	-134.9963	74.2137	-805.013	-112.3637	-17.2397	0.4701	86.4502	-58.3231	-343.5456	106.3661	-109.302	-706.7058	110.69	-55.3118	-792.3271	172.8497	52.1525	509.4963	-4.8964	318.7244	166.8829	-598.4391	315.6027	199.9293	-540.0791	-299.9143	226.4775	579.2171	-234.3536	258.1691	549.6429
48	1.57	0	0	0	26.6746	297.9137	-4.9871	62.1008	582.2542	-4.0887	93.3471	706.901	22.3703	143.09	461.8467	-159.1123	185.141	261.711	-315.609	264.8536	128.9608	-455.708	265.0234	127.7694	-464.1659	-64.1478	480.1554	179.7224	-181.8574	288.3157	291.5559	-266.1941	192.7	459.5862	-246.1082	205.9331	455.0809	74.9466	-7.6877	-45.2478	44.0381	-342.4046	-87.269	1.464	-711.1343	-135.9697	73.9523	-799.1886	-113.5066	-17.063	0.9074	86.6152	-59.374	-340.4374	105.1952	-109.5506	-702.3289	109.5609	-55.7623	-787.7598	171.7319	51.5798	513.0956	-5.5377	286.5137	68.0159	-541.2504	280.2042	148.4962	-459.2316	-273.3224	139.489	529.7239	-211.7827	208.2206	488.8674
49	1.6	0	0	0	26.4345	299.6922	-5.4191	61.7464	585.9982	-4.715	93.6067	711.0725	22.2057	142.1879	460.0911	-152.8731	158.209	228.5199	-285.5494	226.7958	69.7086	-403.7865	235.8587	21.4456	-445.1656	-61.4145	478.6508	175.6141	-172.1115	254.9539	261.7573	-240.179	135.1207	422.6321	-241.5457	121.3673	417.5749	74.4252	-7.4629	-45.8161	43.3353	-339.1173	-88.9561	1.1873	-706.5781	-136.8531	73.6765	-794.7676	-114.3637	-16.4768	0.7057	87.2469	-59.6509	-336.3867	104.2445	-109.7986	-697.6955	108.6463	-56.1733	-783.4169	170.44	51.2407	516.3736	-6.109	251.1847	-26.592	-481.7423	230.8466	1.937	-458.0811	-273.9108	57.7623	456.9246	-210.8023	138.305	438.9438
50	1.63	0	0	0	26.5341	300.4355	-5.7263	61.7582	588.0356	-5.2343	93.3795	713.6251	21.5975	142.3151	459.297	-149.3208	132.2305	211.4646	-248.9538	182.0605	29.8403	-341.8999	183.856	29.1851	-343.8116	-58.8572	478.2029	171.5632	-160.6398	240.0694	246.2135	-218.6256	77.7313	369.3078	-220.3431	59.0951	364.8626	74.5861	-7.3555	-45.9882	42.6617	-338.1684	-90.2746	0.6284	-703.504	-137.7021	73.894	-792.1654	-115.4129	-16.6409	0.753	87.3854	-61.2165	-335.619	103.1375	-110.2191	-694.7488	107.6288	-56.589	-780.514	169.3024	51.3096	518.0242	-6.5609	210.6356	-52.5353	-383.6999	189.1988	-31.603	-366.5378	-274.129	-6.0821	392.6432	-198.7699	36.3746	399.4537
51	1.67	0	0	0	26.8405	301.3329	-6.0747	62.17	589.912	-5.6304	93.8834	715.7146	21.7958	143.2616	457.4935	-143.9168	117.809	199.8494	-227.1381	146.2264	-0.1472	-286.5524	144.0675	-9.3796	-290.641	-54.0103	476.9843	167.4552	-147.9526	235.4977	235.9886	-188.0581	41.7875	311.6402	-195.2241	8.5924	315.9227	74.6774	-7.5181	-46.0618	42.728	-336.0877	-90.5809	0.7976	-701.1531	-137.8581	73.6642	-788.2595	-115.6615	-16.7233	1.0099	87.4418	-61.3082	-335.6441	103.4922	-110.02	-692.1062	107.5481	-56.4568	-778.1317	169.1699	51.7262	519.6448	-6.9702	134.9269	-92.3079	-342.9682	132.8651	-6.9765	-276.2863	-259.656	-62.6731	331.7355	-147.4685	-23.4209	327.4102
52	1.7	0	0	0	27.0805	301.7026	-6.4184	62.5422	590.8134	-6.1383	94.3201	716.7724	21.4788	143.4147	457.2	-142.5137	113.5566	190.3262	-211.962	105.6529	-19.5502	-228.634	111.7207	-28.7029	-239.7402	-50.2013	476.5196	164.0738	-135.7947	222.409	219.0332	-166.1331	21.039	277.4529	-176.3812	-20.9664	272.1195	74.0583	-7.8809	-46.4052	42.9262	-335.1594	-91.2265	0.6773	-699.3646	-138.3653	73.3644	-787.2858	-116.6096	-16.2161	1.1403	87.817	-61.0371	-334.9836	103.5298	-109.7714	-690.4959	107.3059	-56.102	-776.889	168.7899	52.0856	520.3889	-7.4536	113.1533	-116.3934	-267.2075	132.3425	23.8352	-254.5801	-230.3549	-98.6941	272.2236	-136.3711	-42.638	270.6468
53	1.73	0	0	0	27.4349	302.0991	-6.5892	63.1481	591.6236	-6.3894	94.9074	717.4985	21.4979	143.3391	457.6439	-141.8126	113.1658	191.3901	-196.5289	104.8607	-19.3608	-203.7396	102.5745	-51.3885	-200.5153	-45.7617	476.7676	161.2165	-123.0445	211.0994	207.1514	-145.5875	3.4034	240.7656	-147.4544	-30.0673	236.6139	73.3942	-8.1919	-46.7633	43.3663	-334.7434	-91.0724	1.159	-698.3109	-138.5159	73.7261	-786.093	-116.5938	-15.6965	1.2663	88.1275	-61.2513	-335.7142	104.1827	-109.4021	-689.4108	107.3184	-55.77	-775.7171	168.7291	52.6369	521.0829	-7.6885	84.2605	-135.7569	-231.0179	119.3315	-54.9581	-212.4783	-184.6085	-112.6447	236.7471	-105.0454	-58.3995	244.2308
54	1.77	0	0	0	27.6614	302.2897	-6.3394	63.496	592.0632	-5.9789	95.2031	717.9056	21.722	143.0844	458.1172	-141.0821	113.2142	192.9871	-192.4294	104.1036	-17.6439	-200.4774	99.373	-53.9841	-200.9694	-44.818	477.3657	160.8784	-120.4971	211.6541	204.9968	-129.5368	1.2629	229.6379	-129.5295	-35.5056	217.4897	72.5418	-8.4906	-47.5001	43.7222	-334.7279	-90.6703	1.7262	-698.0966	-138.0189	73.4053	-785.9346	-116.2991	-15.3002	1.5	88.4761	-61.1164	-335.9924	104.9124	-109.064	-689.2648	107.8494	-55.5171	-775.955	169.3707	52.9705	521.4598	-7.3053	79.0941	-133.0192	-220.7577	115.826	-27.6252	-216.9472	-158.9084	-118.0673	214.0695	-79.0649	-53.7468	204.1588
55	1.8	0	0	0	27.731	302.3067	-6.284	63.6625	592.3207	-5.8605	95.5896	718.2074	21.5872	142.7147	458.0502	-140.8308	113.4039	192.9991	-192.5138	104.0249	-17.3064	-204.1408	107.9549	-37.2366	-210.5917	-43.7979	478.1333	160.2897	-117.5245	211.8409	203.0954	-122.5643	1.0546	226.9476	-116.9046	-46.1199	216.9868	72.3959	-8.3508	-47.6272	43.9283	-334.2831	-90.3924	2.2585	-697.1028	-137.458	73.9521	-785.9166	-116.1965	-15.0671	1.3939	88.6569	-61.3352	-336.4785	105.0111	-108.9098	-688.5493	107.9819	-55.3745	-775.4009	169.4311	53.1166	521.6241	-7.1977	96.459	-126.1446	-243.3027	126.1895	-40.0856	-231.5511	-155.0653	-124.3122	213.7005	-75.434	-67.8868	201.1163
56	1.83	0	0	0	27.7298	302.2239	-6.2853	63.6702	592.2401	-5.8642	95.679	718.3315	21.2606	142.2494	457.9248	-140.9454	113.2435	190.9082	-194.396	113.5893	-17.1712	-226.0918	121.7146	-73.4363	-261.4243	-42.8737	478.2915	159.9043	-113.5475	213.8856	201.0668	-111.9006	3.0176	228.0301	-101.2003	-42.4877	224.1134	72.3486	-8.3344	-47.6653	43.838	-334.2888	-90.4491	2.7232	-697.9871	-137.0926	74.1641	-786.1297	-116.1236	-14.8895	1.3582	88.8023	-61.9681	-337.3591	104.9856	-108.9141	-688.4958	107.9569	-55.5166	-775.0087	169.3436	53.1225	521.5198	-7.1999	103.7289	-133.6094	-280.3851	85.6791	-94.4757	-272.5763	-135.445	-120.8519	227.0646	-56.9662	-67.3942	205.6984
57	1.87	0	0	0	27.8555	302.2915	-6.4701	63.8678	592.3769	-6.1243	96.1643	718.3379	20.6965	141.7851	457.9169	-141.5988	113.7862	191.946	-198.5602	140.9449	-8.1042	-258.2012	145.7368	-65.9365	-289.1358	-42.1276	478.6122	159.5235	-112.8474	216.7355	201.8776	-90.4453	7.4583	239.2331	-79.9112	-22.9129	237.5332	72.0963	-8.3977	-47.7968	44.0783	-334.4883	-90.3624	2.9724	-697.0335	-137.0915	75.729	-786.5421	-115.6675	-14.6517	1.4009	89.0653	-62.1523	-337.613	104.6906	-109.0465	-687.993	107.6421	-55.4083	-774.7948	169.0999	53.3035	521.6373	-7.4451	134.2892	-123.8907	-309.6997	123.6565	-95.3932	-299.1694	-105.8859	-113.8963	248.3375	-47.8831	-31.5599	204.6513
58	1.9	0	0	0	27.9952	302.1026	-6.4412	64.4722	591.8529	-6.0441	96.8122	718.1871	20.3052	141.4222	457.7495	-142.3721	114.8665	193.9649	-205.2911	160.2817	0.0228	-274.4839	171.5594	-61.3773	-311.496	-41.589	479.2641	159.519	-112.0445	225.6899	207.3812	-53.2622	24.8241	258.9477	-46.0962	-17.0456	258.0121	72.1183	-8.3863	-47.8102	43.9194	-334.9863	-90.0213	3.3082	-695.4107	-136.37	75.9222	-786.5737	-115.5906	-14.6587	1.4111	89.0744	-61.9656	-337.4597	104.8529	-109.0558	-687.3527	107.4474	-55.328	-774.6272	169.0322	53.7642	521.1807	-7.3787	168.0361	-115.756	-325.0744	128.892	-79.1779	-320.7494	-58.6112	-99.0193	257.2114	-32.4753	-17.1888	213.4925
59	1.93	0	0	0	28.0549	302.0035	-6.5466	64.5395	591.6673	-6.3168	97.6169	717.7555	19.7246	140.0084	457.748	-145.2373	119.1614	200.6154	-220.6413	179.8519	10.361	-290.109	201.3938	-44.2502	-326.9849	-41.3553	479.7848	159.5199	-110.4446	247.0731	219.444	-33.5749	49.7105	262.3363	-5.2129	0.3788	265.3103	72.1615	-8.399	-47.8272	44.0924	-335.0711	-90.0122	3.4732	-695.3646	-136.4655	76.0158	-786.6527	-115.6756	-14.6791	1.4629	89.0944	-61.9941	-337.777	104.8757	-109.1805	-687.2699	107.3902	-55.4517	-774.6142	168.8886	53.825	521.0088	-7.6007	202.3411	-96.9135	-342.1932	183.6984	-68.7121	-323.2621	-9.9746	-82.9782	255.8864	-20.4886	-29.3782	231.5564
60	1.97	0	0	0	28.1111	301.93	-6.573	64.7342	591.488	-6.3956	98.3133	717.3721	19.5557	139.6724	457.7617	-147.1161	126.1284	207.1478	-232.4326	204.5933	24.3873	-305.7009	223.2601	-14.174	-332.6669	-41.4286	480.4221	159.9487	-106.421	260.8878	227.6535	17.5683	87.8118	273.1547	25.4364	40.1434	227.8074	72.1844	-8.3511	-47.8087	44.0628	-335.1011	-89.9925	3.0839	-696.1539	-136.6747	75.968	-786.7119	-115.6857	-14.6774	1.4574	89.0878	-62.0344	-337.6694	104.7965	-109.243	-687.3799	107.4163	-55.0942	-774.4928	169.1692	53.9854	520.8445	-7.6674	227.6603	-78.8466	-361.0663	211.9015	-32.016	-319.8778	65.1229	-34.7887	244.7012	-3.0664	-2.3803	216.6077
61	2	0	0	0	28.1329	301.8063	-6.7597	64.8548	591.1562	-7.0661	98.6273	717.3873	19.2229	139.7164	457.7515	-147.835	134.3016	212.2276	-243.0059	217.3335	30.2324	-313.8158	244.9929	-2.8376	-343.002	-41.7602	482.4562	160.2815	-98.3817	287.1283	246.403	49.4444	130.3631	281.0932	65.3901	111.7052	233.1048	72.2395	-8.3332	-47.7242	42.4054	-336.0754	-88.5518	2.9861	-696.6259	-136.5727	75.4869	-787.0301	-115.848	-14.8055	1.5122	88.965	-62.2881	-336.9679	104.5641	-109.2015	-687.4289	107.396	-54.9324	-774.1202	168.9991	54.0724	520.5533	-8.2001	257.0562	-67.7006	-365.4373	228.8105	-16.8819	-328.7036	111.2278	27.0938	221.0845	7.3869	75.4426	218.7192
62	2.03	0	0	0	28.3778	301.5017	-6.9126	65.2909	590.6022	-7.5408	99.3626	717.0015	19.1681	140.3433	457.6998	-149.1549	143.597	219.1994	-249.243	232.5423	40.219	-321.0595	269.708	-7.1566	-358.4543	-41.0906	483.3179	160.8854	-75.0143	307.2632	283.2493	90.082	170.6074	246.545	126.1815	146.957	221.4795	72.348	-8.3454	-47.5992	42.8199	-336.491	-88.4411	3.5366	-695.9461	-136.4855	75.6335	-787.446	-115.7031	-14.8886	1.5723	88.8057	-62.1155	-337.1872	104.6998	-108.8237	-688.0207	107.3658	-54.7398	-774.0336	169.1209	54.4476	520.0591	-8.5853	279.4507	-55.2137	-371.0021	265.8586	-59.2226	-358.1944	172.8523	95.1097	201.2325	78.6298	104.473	184.533
63	2.07	0	0	0	29.3514	301.0724	-7.2322	66.7374	589.9474	-8.284	100.6346	716.604	19.0527	142.0282	457.8026	-149.4492	153.7233	220.8766	-254.0114	250.0382	45.595	-326.1157	287.1657	-0.5489	-360.3268	-39.0408	482.9034	161.2866	-57.2419	305.5235	286.9229	147.838	237.0512	256.8052	165.4986	226.4749	235.0857	72.1037	-8.3449	-47.3831	44.0581	-336.176	-88.1467	4.8681	-696.5989	-136.3903	76.9987	-787.823	-115.7031	-14.5675	1.6175	88.6291	-60.9746	-337.0362	104.8906	-107.191	-688.8203	107.489	-53.3634	-774.4334	169.2374	55.7528	519.4644	-9.1818	294.5364	-50.3003	-372.8996	282.0458	-48.3828	-355.7836	235.9661	181.8864	201.5276	118.6245	197.8292	184.143
64	2.1	0	0	0	29.0358	300.8231	-7.9491	65.9962	589.4814	-10.0532	101.0883	716.0789	19.2204	143.1386	458.511	-149.9054	161.3077	222.9628	-256.5432	260.076	47.8149	-326.1304	298.4027	2.0779	-360.2572	-38.7648	483.766	162.2571	-24.3645	331.2367	320.8679	179.1983	292.0457	255.3402	225.5714	288.5893	216.5008	72.2617	-8.5009	-47.1232	44.4616	-336.4547	-88.0511	5.491	-697.3194	-136.3725	77.5382	-788.5324	-115.4174	-14.7622	1.9153	88.2135	-60.6306	-336.8389	104.6406	-106.7444	-689.1165	107.5643	-52.9924	-774.3692	169.1819	55.1378	519.0337	-10.6707	305.8528	-44.5351	-372.5431	292.8926	-48.3451	-356.4679	285.6371	259.2927	172.2476	251.4107	318.3324	192.9611
